id	is_true	c1.rep1	c1.rep2	c1.rep3	c2.rep1	c2.rep2	c2.rep3	c2.rep4
Q14008.35395	false	6.749e+06	4.666e+06	7.944e+06	9.132e+06	1.471e+07	9.790e+06	8.104e+06
Q14008.58309	false	3.110e+06	7.923e+06	1.022e+07	1.045e+07	6.107e+06	7.718e+06	5.930e+06
Q14008.9926	false	0.000e+00	5.225e+05	5.646e+05	8.982e+05	1.311e+06	9.705e+05	6.118e+05
Q14008.10438	false	2.181e+06	3.609e+06	2.276e+06	3.077e+06	0.000e+00	3.026e+06	2.545e+06
Q14008.10956	false	2.904e+06	4.707e+06	5.334e+06	6.256e+06	4.721e+06	5.824e+06	5.792e+06
Q14008.16854	false	2.778e+06	6.187e+06	3.310e+06	4.625e+06	5.603e+06	5.513e+06	4.439e+06
Q14008.27222	false	0.000e+00	5.348e+06	5.980e+06	9.726e+06	7.524e+06	6.549e+06	6.432e+06
Q14008.23256	false	0.000e+00	8.667e+06	1.288e+07	1.111e+07	6.684e+06	8.813e+06	7.660e+06
Q14008.37477	false	4.161e+06	5.059e+06	8.544e+06	6.832e+06	7.163e+06	6.557e+06	5.298e+06
Q14008.50789	false	1.068e+07	1.517e+07	1.368e+07	1.476e+07	1.432e+07	1.741e+07	1.379e+07
Q14008.9831	false	6.441e+06	9.605e+06	1.645e+07	1.504e+07	1.443e+07	9.662e+06	8.280e+06
Q14008.12263	false	4.198e+06	0.000e+00	9.873e+06	1.209e+07	4.179e+06	9.953e+06	3.715e+06
Q14008.56427	false	3.976e+06	1.101e+07	1.217e+07	9.914e+06	9.444e+06	7.674e+06	1.218e+07
Q14008.8814	false	1.880e+06	2.476e+06	2.267e+06	2.741e+06	2.312e+06	3.741e+06	3.141e+06
Q14008.47599	false	2.126e+06	4.090e+06	4.344e+06	4.778e+06	2.438e+06	4.076e+06	3.601e+06
Q14008.34161	false	2.277e+06	0.000e+00	3.674e+06	5.615e+06	2.431e+06	3.968e+06	2.594e+06
Q14008.4978	false	9.395e+06	9.162e+06	1.052e+07	9.558e+06	1.273e+07	9.920e+06	1.021e+07
Q14008.40312	false	2.344e+06	4.698e+06	3.971e+06	3.819e+06	0.000e+00	2.945e+06	3.271e+05
Q14008.47995	false	8.707e+06	1.043e+07	9.563e+06	1.751e+07	1.482e+07	1.126e+07	1.064e+07
Q14008.5117	false	1.028e+07	1.310e+07	1.233e+07	1.136e+07	1.276e+07	1.074e+07	1.026e+07
Q14008.38276	false	7.598e+06	1.395e+07	2.405e+07	2.026e+07	1.161e+07	1.324e+07	1.497e+07
Q14008.20489	false	2.032e+06	9.262e+06	8.904e+06	8.688e+06	1.830e+06	1.638e+07	9.630e+06
Q14008.14476	false	1.092e+07	1.617e+07	1.645e+07	1.639e+07	1.027e+07	1.103e+07	1.178e+07
Q14008.16140	false	4.940e+06	7.770e+06	6.712e+06	1.091e+07	7.367e+06	6.240e+06	3.202e+06
Q14008.28943	false	5.744e+05	1.540e+07	0.000e+00	0.000e+00	1.529e+07	1.897e+07	0.000e+00
Q14008.14737	false	6.358e+06	1.800e+06	5.021e+06	5.449e+06	4.738e+06	4.760e+06	3.132e+06
Q14008.28819	false	2.126e+06	3.112e+06	0.000e+00	0.000e+00	4.379e+06	2.596e+06	3.161e+06
Q14008.7573	false	0.000e+00	5.198e+06	5.264e+06	4.830e+06	3.280e+06	4.675e+06	0.000e+00
Q14008.44823	false	2.814e+06	6.219e+06	4.854e+06	5.035e+06	3.225e+06	5.302e+06	3.321e+06
Q14008.5528	false	2.922e+06	2.119e+06	4.721e+06	0.000e+00	4.495e+06	0.000e+00	3.831e+06
Q14008.42526	false	0.000e+00	2.097e+06	3.636e+06	2.347e+06	3.107e+06	3.014e+06	2.152e+06
Q14008.56480	false	7.391e+06	6.806e+06	7.498e+06	6.506e+06	9.164e+06	6.896e+06	5.631e+06
Q14008.37286	false	2.935e+06	1.130e+06	2.349e+06	2.852e+06	2.032e+06	4.009e+06	3.139e+06
Q14008.17966	false	0.000e+00	1.210e+06	4.342e+05	2.244e+06	1.734e+06	2.710e+06	1.188e+06
Q14008.32048	false	5.392e+06	8.189e+06	7.750e+06	8.678e+06	8.150e+06	8.426e+06	9.054e+06
Q14008.46000	false	1.396e+07	2.707e+07	2.664e+07	3.204e+07	2.695e+07	3.088e+07	3.194e+07
Q14008.10166	false	5.426e+06	5.505e+06	6.236e+06	3.648e+06	4.687e+06	3.868e+06	3.403e+06
Q14008.13494	false	0.000e+00	5.340e+06	6.031e+06	1.025e+07	0.000e+00	5.909e+06	5.949e+06
Q14008.10168	false	0.000e+00	8.102e+06	1.772e+06	6.753e+06	0.000e+00	7.996e+06	5.227e+06
Q86SQ0.20197	false	7.665e+05	1.999e+06	2.890e+06	2.689e+06	1.833e+06	2.393e+06	1.126e+06
Q9NQS7.21144	false	2.248e+06	1.260e+06	1.956e+06	0.000e+00	2.106e+06	2.465e+06	2.016e+06
Q9NQS7.50673	false	0.000e+00	9.613e+05	9.089e+05	2.466e+06	0.000e+00	1.186e+06	0.000e+00
P38697;P39567;O42831.37185	true	9.436e+06	1.019e+07	1.354e+07	5.929e+06	3.438e+06	4.863e+06	3.769e+06
P38697;P39567;O42831.48069	true	8.451e+06	1.937e+07	1.730e+07	3.368e+06	4.521e+06	4.397e+06	0.000e+00
P38697;P39567;O42831.12185	true	1.304e+07	2.652e+06	1.879e+07	0.000e+00	3.386e+06	2.543e+06	3.959e+06
O94826.17122	false	8.959e+06	1.528e+07	1.033e+07	1.329e+07	1.043e+07	1.252e+07	1.087e+07
O94826.39810	false	1.480e+07	3.021e+07	2.640e+07	2.741e+07	1.856e+07	2.422e+07	1.507e+07
O94826.18116	false	4.615e+06	5.635e+06	8.377e+06	9.452e+06	9.706e+06	7.047e+06	7.291e+06
O94826.31815	false	2.933e+07	3.523e+07	2.437e+07	1.164e+07	1.631e+07	4.383e+07	1.155e+07
O94826.37320	false	3.844e+06	1.731e+07	1.091e+07	1.548e+07	6.199e+06	7.032e+06	7.260e+06
O94826.40300	false	5.045e+06	1.273e+07	1.663e+07	1.525e+07	1.311e+07	1.414e+07	9.977e+06
O94826.4141	false	4.655e+06	7.573e+06	8.446e+06	8.796e+06	5.054e+06	7.233e+06	6.240e+06
O94826.1905	false	5.497e+06	7.303e+06	1.021e+07	8.978e+06	8.209e+06	1.223e+07	7.324e+06
O94826.51	false	8.478e+06	1.423e+07	1.025e+07	1.674e+07	1.230e+07	2.588e+07	1.383e+07
O94826.3923	false	4.627e+06	1.437e+07	1.563e+07	1.667e+07	1.040e+07	1.979e+07	1.151e+07
O94826.57365	false	5.597e+05	8.749e+06	5.045e+06	7.385e+06	0.000e+00	3.154e+06	0.000e+00
O94826.37686	false	9.804e+06	0.000e+00	1.535e+07	2.189e+07	1.050e+07	1.325e+07	8.050e+06
O94826.57915	false	7.802e+06	9.953e+06	1.075e+07	1.237e+07	1.817e+07	1.268e+07	1.373e+07
Q14141.32569	false	8.798e+06	1.133e+07	1.075e+07	1.253e+07	1.020e+07	1.370e+07	1.158e+07
Q14141.47289	false	3.257e+07	3.176e+07	1.456e+07	4.281e+07	4.071e+07	3.862e+07	2.640e+07
Q14141.54245	false	3.692e+07	3.229e+07	3.899e+07	4.685e+07	3.987e+07	3.948e+07	4.610e+07
Q14141.35720	false	0.000e+00	4.546e+06	5.123e+06	3.707e+06	0.000e+00	5.249e+06	4.774e+06
Q14141.45389	false	2.836e+07	4.186e+07	3.729e+07	4.734e+06	3.725e+07	4.327e+07	3.608e+07
Q14141.47888	false	4.728e+07	6.846e+07	6.962e+07	3.227e+07	5.985e+07	4.326e+07	6.898e+07
Q14141.51152	false	4.164e+07	2.416e+07	7.119e+07	9.353e+07	8.217e+07	8.679e+07	7.474e+07
Q14141.14099	false	2.096e+07	2.805e+07	3.330e+07	3.543e+07	3.565e+07	3.622e+07	2.734e+07
Q14141.45364	false	1.756e+07	3.797e+07	2.913e+07	3.346e+07	1.766e+07	3.161e+07	1.413e+07
Q14141.38453	false	7.320e+07	5.755e+07	8.123e+07	7.888e+07	8.683e+07	1.026e+08	8.357e+07
Q14141.27351	false	2.587e+07	3.902e+07	3.807e+07	5.105e+07	3.464e+07	4.919e+07	3.702e+07
Q14141.43032	false	6.009e+07	2.551e+07	6.797e+07	7.472e+07	5.854e+07	7.545e+07	5.487e+07
P00813.39145	false	0.000e+00	1.365e+06	2.712e+06	2.431e+06	0.000e+00	2.923e+06	0.000e+00
P00813.42537	false	0.000e+00	1.000e+06	6.559e+05	0.000e+00	8.315e+05	0.000e+00	1.941e+06
P00813.21792	false	8.209e+05	0.000e+00	1.766e+06	0.000e+00	1.382e+06	1.409e+06	1.227e+06
P00813.51042	false	0.000e+00	3.053e+06	1.732e+06	3.317e+06	1.575e+06	0.000e+00	3.285e+06
Q9BRT8;Q8IUF1;Q5RIA9;Q5JTY5;Q4V339.24248	false	0.000e+00	3.176e+05	8.301e+05	1.120e+06	9.316e+05	1.254e+06	1.324e+06
Q9BRT8;Q8IUF1;Q5RIA9;Q5JTY5;Q4V339.31455	false	0.000e+00	4.645e+05	1.837e+06	2.074e+06	1.069e+06	1.893e+06	1.936e+06
P84157.18737	false	3.924e+06	2.921e+07	3.492e+07	3.836e+07	3.967e+07	4.830e+07	3.919e+07
P84157.3317	false	1.866e+06	0.000e+00	2.843e+06	0.000e+00	2.365e+06	3.451e+06	2.006e+06
P84157.12854	false	2.709e+06	6.343e+06	5.233e+06	7.448e+06	9.501e+06	6.337e+06	5.670e+06
O00762.56683	false	6.837e+06	7.833e+06	1.142e+07	1.298e+07	1.445e+07	1.411e+07	7.553e+06
O00762.32094	false	6.070e+06	1.634e+06	5.804e+06	9.671e+06	9.539e+06	5.387e+06	7.637e+06
O00762.56575	false	2.461e+06	3.173e+06	2.969e+06	2.870e+06	3.265e+06	2.694e+06	2.983e+06
O00762.17827	false	4.157e+06	8.960e+06	6.789e+06	8.823e+06	5.065e+06	6.461e+06	5.968e+06
O00762.31624	false	0.000e+00	1.133e+06	1.857e+06	1.603e+06	3.019e+06	2.211e+06	1.329e+06
Q00613;Q03933.12585	false	2.218e+06	2.214e+06	3.159e+06	4.124e+06	3.750e+06	1.923e+06	3.094e+06
Q00613;Q03933.30108	false	9.876e+05	2.769e+06	3.174e+06	4.085e+06	2.148e+06	1.733e+06	1.719e+06
O95299.58397	false	4.710e+06	6.357e+06	5.824e+06	9.859e+06	4.143e+06	1.226e+07	9.692e+06
O95299.20239	false	3.669e+06	3.206e+06	7.602e+06	3.539e+06	0.000e+00	5.942e+06	5.128e+06
O95299.48656	false	4.175e+06	3.962e+06	5.183e+06	6.235e+06	4.749e+06	3.468e+06	5.020e+06
O95299.55571	false	8.467e+06	9.024e+06	1.022e+07	9.772e+06	7.524e+06	1.141e+07	8.705e+06
O95299.57389	false	0.000e+00	1.223e+06	1.736e+06	2.339e+06	5.906e+06	2.191e+06	2.727e+06
Q10567.13540	false	5.432e+06	5.366e+06	1.567e+07	1.012e+07	1.064e+07	1.050e+07	1.697e+07
Q10567.15174	false	1.445e+06	3.396e+06	5.485e+06	4.500e+06	4.321e+06	5.686e+06	5.037e+06
Q10567.41350	false	0.000e+00	3.232e+06	3.444e+06	4.749e+06	7.334e+06	3.108e+06	0.000e+00
Q10567.360	false	9.669e+05	0.000e+00	3.241e+06	4.235e+06	3.354e+06	3.688e+06	4.045e+06
Q10567.54345	false	2.500e+06	6.593e+05	1.172e+06	2.444e+06	2.966e+06	2.338e+06	2.697e+06
Q10567.30090	false	1.095e+07	1.299e+07	1.522e+07	1.464e+07	9.530e+06	1.193e+07	1.111e+07
Q10567.33293	false	6.664e+06	2.494e+06	8.657e+06	8.860e+06	2.296e+07	7.263e+06	1.346e+07
Q10567.4750	false	1.807e+06	4.381e+06	6.153e+06	6.308e+06	7.228e+06	4.224e+06	4.034e+06
Q10567.32049	false	1.839e+07	3.287e+07	2.544e+07	3.836e+07	2.738e+07	2.651e+07	7.015e+06
Q10567.3219	false	5.431e+06	9.353e+06	9.642e+06	6.641e+06	6.848e+06	1.143e+07	9.443e+06
Q10567.6292	false	5.499e+06	6.403e+06	7.728e+06	1.070e+07	5.974e+06	8.294e+06	7.371e+06
